Date,0
2018-11-02,1.1999486068529477
2018-11-05,1.2094608865263563
2018-11-06,1.2125491232441208
2018-11-07,1.1516667477634
2018-11-08,1.1612394992593251
2018-11-09,1.1667879846543645
2018-11-12,1.225368015946315
2018-11-13,1.2114764870805297
2018-11-14,1.2292091005676309
2018-11-15,1.2097170306207892
2018-11-16,1.1694748245473356
2018-11-19,1.2014615425922819
2018-11-20,1.23870689594033
2018-11-21,1.2120034134287867
2018-11-23,1.2219370951078474
2018-11-26,1.1828539414122894
2018-11-27,1.1844294901972503
2018-11-28,1.1814342964525915
2018-11-29,1.185605248332984
2018-11-30,1.1714927925613188
2018-12-03,1.1392615883833757
2018-12-04,1.2142505327934314
2018-12-06,1.2156963808565968
2018-12-07,1.2403332234295779
2018-12-10,1.2318028803272418
2018-12-11,1.2195079998003766
2018-12-12,1.21995715466429
2018-12-13,1.2058093973806983
2018-12-14,1.2139182441967542
2018-12-17,1.2529861040657382
2018-12-18,1.2658680344476518
2018-12-19,1.2527273969763963
2018-12-20,1.2917210623577495
2018-12-21,1.3086387101477912
2018-12-24,1.373453821687805
2018-12-26,1.3345083803790818
2018-12-27,1.323691945219646
2018-12-28,1.2991599406071148
2018-12-31,1.2523347896811534
2019-01-02,1.214431336560472
2019-01-03,1.2262617219905279
2019-01-04,1.193450902676427
2019-01-07,1.1998599071391993
2019-01-08,1.1918574595121558
2019-01-09,1.186014354519619
2019-01-10,1.1790709028337876
2019-01-11,1.1495133956363082
2019-01-14,1.1665562653647064
2019-01-15,1.161597689269534
2019-01-16,1.1739842050639848
2019-01-17,1.1600451018653009
2019-01-18,1.164448412368835
2019-01-22,1.2146268979419017
2019-01-23,1.195139682436316
2019-01-24,1.177361339362867
2019-01-25,1.1570126645270904
2019-01-28,1.1836487351556237
2019-01-29,1.1838846995374024
2019-01-30,1.1584332553899501
2019-01-31,1.1305606637506014
2019-02-01,1.1291940159634335
2019-02-04,1.12695706516903
2019-02-05,1.1221165791653303
2019-02-06,1.1169138280097908
2019-02-07,1.129879890433838
2019-02-08,1.1130422561309778
2019-02-11,1.1228931540723954
2019-02-12,1.1185987378033029
2019-02-13,1.1280164076771595
2019-02-14,1.1333851619179278
2019-02-15,1.1093614562350929
2019-02-19,1.1066621501832852
2019-02-20,1.0877710071704643
2019-02-21,1.1018998067637538
2019-02-22,1.076716116437326
2019-02-25,1.11367336421975
2019-02-26,1.1161316187893113
2019-02-27,1.1125886935567713
2019-02-28,1.1158750770179329
2019-03-01,1.0949564613910283
2019-03-04,1.1167413872060563
2019-03-05,1.1190142022645273
2019-03-06,1.1369702544299707
2019-03-07,1.1460197435618427
2019-03-08,1.1317461939952793
2019-03-11,1.1008574600787024
2019-03-12,1.0830877908612413
2019-03-13,1.0772938496650486
2019-03-14,1.0818105706544092
2019-03-15,1.0628059468419533
2019-03-18,1.071090985057169
2019-03-19,1.084665502449977
2019-03-20,1.0820854651948413
2019-03-21,1.0792423097594401
2019-03-22,1.133588294716196
2019-03-25,1.1248001053327772
2019-03-26,1.0901805354563585
2019-03-27,1.0939082981916062
2019-03-28,1.0807687802257822
2019-03-29,1.069517123923911
2019-04-01,1.0776097330287993
2019-04-02,1.0743759389185195
2019-04-03,1.0899058337093799
2019-04-04,1.0858962033532509
2019-04-05,1.0665741461826577
2019-04-08,1.0789853694473368
2019-04-09,1.1029191202123731
2019-04-10,1.0768420372224339
2019-04-11,1.073356031326361
2019-04-12,1.0567167010651086
2019-04-15,1.0643043785312978
2019-04-16,1.0658153310847902
2019-04-17,1.0767839848197112
2019-04-18,1.059135711857576
2019-04-22,1.0727145551380655
2019-04-23,1.0693065153987844
2019-04-24,1.0861152371758134
2019-04-25,1.0905482998235063
2019-04-26,1.0745310629369464
2019-04-29,1.0894330526462979
2019-04-30,1.0863266102030613
2019-05-01,1.128454606119299
2019-05-02,1.124291130358752
2019-05-03,1.0862037835331948
2019-05-06,1.1497812951567117
2019-05-07,1.2283802930621741
2019-05-08,1.2348221371241046
2019-05-09,1.2235033883451778
2019-05-10,1.1619342007904854
2019-05-13,1.249730565068456
2019-05-14,1.2068767515886318
2019-05-15,1.1681491206299675
2019-05-16,1.1494910895868096
2019-05-17,1.161575399952955
2019-05-20,1.1707288068358497
2019-05-21,1.1442975038363885
2019-05-22,1.1333535621898232
2019-05-23,1.1675870324691247
2019-05-24,1.1490286545605986
2019-05-28,1.1752946433232183
2019-05-29,1.1759183254348504
2019-05-30,1.1625963364966319
2019-05-31,1.1736861221322799
2019-06-03,1.1649333897708332
2019-06-04,1.1425719787829964
2019-06-05,1.1273586610845068
2019-06-06,1.1262113821235151
2019-06-07,1.1316774430396446
2019-06-10,1.1356640439720624
2019-06-11,1.1361650090061859
2019-06-12,1.1313759907001326
2019-06-13,1.1247199372012369
2019-06-14,1.1121801105824078
2019-06-17,1.1129606566549242
2019-06-18,1.1074295356712174
2019-06-19,1.0839936873010194
2019-06-20,1.092746593024952
2019-06-21,1.119421240116451
2019-06-24,1.1073833440098078
2019-06-25,1.1228882220293357
2019-06-26,1.1308020054743189
2019-06-27,1.1157399671481532
2019-06-28,1.1002525137305568
2019-07-01,1.0851895852269515
